LAMMPS data file. CGCMM style
 700 atoms
 1 atom types

 -40.000000 40.000000  xlo xhi
 -40.000000 40.000000  ylo yhi
 -12.130411 67.869589  zlo zhi

 Masses

 1 12.010700 # CA

 Atoms # molecular

413 1 4.449502 -2.658454 25.725775 # CA CNT
414 1 4.996402 -1.378919 25.993752 # CA CNT
415 1 5.099893 -0.925494 27.333635 # CA CNT
416 1 5.162323 0.464617 27.601612 # CA CNT
417 1 4.669892 -2.248901 23.313982 # CA CNT
418 1 5.099893 -0.925494 23.581959 # CA CNT
419 1 5.162323 -0.464617 24.921843 # CA CNT
420 1 5.099893 0.925494 25.189819 # CA CNT
421 1 5.162323 0.464617 42.608315 # CA CNT
422 1 4.852682 1.821242 42.876289 # CA CNT
423 1 4.669892 2.248901 44.216175 # CA CNT
424 1 3.903312 3.410221 44.484150 # CA CNT
425 1 5.099893 0.925494 40.196522 # CA CNT
426 1 4.669892 2.248901 40.464497 # CA CNT
427 1 4.449502 2.658454 41.804382 # CA CNT
428 1 3.581908 3.746382 42.072361 # CA CNT
429 1 3.231665 4.052381 43.412243 # CA CNT
430 1 2.037123 4.766086 43.680222 # CA CNT
431 1 4.996402 1.378919 37.784729 # CA CNT
432 1 4.449502 2.658454 38.052708 # CA CNT
433 1 4.193288 3.046602 39.392590 # CA CNT
434 1 3.231665 4.052381 39.660568 # CA CNT
435 1 2.855403 4.325751 41.000454 # CA CNT
436 1 1.601694 4.929506 41.268429 # CA CNT
437 1 1.153368 5.053236 42.608315 # CA CNT
438 1 -0.232543 5.177970 42.876289 # CA CNT
439 1 -0.695756 5.136280 44.216175 # CA CNT
440 1 -2.037123 4.766086 44.484150 # CA CNT
441 1 5.183189 0.000000 33.765079 # CA CNT
442 1 4.996402 1.378919 34.033054 # CA CNT
443 1 4.852682 1.821242 35.372940 # CA CNT
444 1 4.193288 3.046602 35.640915 # CA CNT
445 1 3.903312 3.410221 36.980801 # CA CNT
446 1 2.855403 4.325751 37.248775 # CA CNT
447 1 2.456151 4.564293 38.588661 # CA CNT
448 1 1.153368 5.053236 38.856636 # CA CNT
449 1 0.695756 5.136280 40.196522 # CA CNT
450 1 -0.695756 5.136280 40.464497 # CA CNT
451 1 -1.153368 5.053236 41.804382 # CA CNT
452 1 -2.456151 4.564293 42.072361 # CA CNT
453 1 -2.855403 4.325751 43.412243 # CA CNT
454 1 -3.903312 3.410221 43.680222 # CA CNT
455 1 3.581908 3.746382 34.569008 # CA CNT
456 1 2.456151 4.564293 34.836987 # CA CNT
457 1 2.037123 4.766086 36.176868 # CA CNT
458 1 0.695756 5.136280 36.444847 # CA CNT
459 1 0.232543 5.177970 37.784729 # CA CNT
460 1 -1.153368 5.053236 38.052708 # CA CNT
461 1 -1.601694 4.929506 39.392590 # CA CNT
462 1 -2.855403 4.325751 39.660568 # CA CNT
463 1 -3.231665 4.052381 41.000454 # CA CNT
464 1 -4.193288 3.046602 41.268429 # CA CNT
465 1 -4.449502 2.658454 42.608315 # CA CNT
466 1 -4.996402 1.378919 42.876289 # CA CNT
467 1 -5.099893 0.925494 44.216175 # CA CNT
468 1 -5.162323 -0.464617 44.484150 # CA CNT
469 1 1.601694 4.929506 33.765079 # CA CNT
470 1 0.232543 5.177970 34.033054 # CA CNT
471 1 -0.232543 5.177970 35.372940 # CA CNT
472 1 -1.601694 4.929506 35.640915 # CA CNT
473 1 -2.037123 4.766086 36.980801 # CA CNT
474 1 -3.231665 4.052381 37.248775 # CA CNT
475 1 -3.581908 3.746382 38.588661 # CA CNT
476 1 -4.449502 2.658454 38.856636 # CA CNT
477 1 -4.669892 2.248901 40.196522 # CA CNT
478 1 -5.099893 0.925494 40.464497 # CA CNT
479 1 -5.162323 0.464617 41.804382 # CA CNT
480 1 -5.099893 -0.925494 42.072361 # CA CNT
481 1 -4.996402 -1.378919 43.412243 # CA CNT
482 1 -4.449502 -2.658454 43.680222 # CA CNT
483 1 -2.456151 4.564293 34.569008 # CA CNT
484 1 -3.581908 3.746382 34.836987 # CA CNT
485 1 -3.903312 3.410221 36.176868 # CA CNT
486 1 -4.669892 2.248901 36.444847 # CA CNT
487 1 -4.852682 1.821242 37.784729 # CA CNT
488 1 -5.162323 0.464617 38.052708 # CA CNT
489 1 -5.183189 0.000000 39.392590 # CA CNT
490 1 -4.996402 -1.378919 39.660568 # CA CNT
491 1 -4.852682 -1.821242 41.000454 # CA CNT
492 1 -4.193288 -3.046602 41.268429 # CA CNT
493 1 -3.903312 -3.410221 42.608315 # CA CNT
494 1 -2.855403 -4.325751 42.876289 # CA CNT
